group,x,y,prior
posterior,-82,2.1406190023717837e-29,"N(-50, 10)"
posterior,-81,1.2471684757019936e-28,"N(-50, 10)"
posterior,-80,7.087552066675322e-28,"N(-50, 10)"
posterior,-79,3.928735480405927e-27,"N(-50, 10)"
posterior,-78,2.1241965774306787e-26,"N(-50, 10)"
posterior,-77,1.1202682036035122e-25,"N(-50, 10)"
posterior,-76,5.762815341057177e-25,"N(-50, 10)"
posterior,-75,2.8915638508135e-24,"N(-50, 10)"
posterior,-74,1.4151949134554803e-23,"N(-50, 10)"
posterior,-73,6.755929676361736e-23,"N(-50, 10)"
posterior,-72,3.1458598506261286e-22,"N(-50, 10)"
posterior,-71,1.4288249008224284e-21,"N(-50, 10)"
posterior,-70,6.3300047941074125e-21,"N(-50, 10)"
posterior,-69,2.735359778935784e-20,"N(-50, 10)"
posterior,-68,1.1529494423816348e-19,"N(-50, 10)"
posterior,-67,4.740143174589874e-19,"N(-50, 10)"
posterior,-66,1.900894633981889e-18,"N(-50, 10)"
posterior,-65,7.435497277540188e-18,"N(-50, 10)"
posterior,-64,2.836921915559327e-17,"N(-50, 10)"
posterior,-63,1.0557719873344649e-16,"N(-50, 10)"
posterior,-62,3.832465696715144e-16,"N(-50, 10)"
posterior,-61,1.3569748762481907e-15,"N(-50, 10)"
posterior,-60,4.686522719581941e-15,"N(-50, 10)"
posterior,-59,1.5787560784430418e-14,"N(-50, 10)"
posterior,-58,5.187579121513301e-14,"N(-50, 10)"
posterior,-57,1.6626461108524022e-13,"N(-50, 10)"
posterior,-56,5.197808763920194e-13,"N(-50, 10)"
posterior,-55,1.5849886710839413e-12,"N(-50, 10)"
posterior,-54,4.7143021812588575e-12,"N(-50, 10)"
posterior,-53,1.3677101201422143e-11,"N(-50, 10)"
posterior,-52,3.870402157498133e-11,"N(-50, 10)"
posterior,-51,1.068325303596206e-10,"N(-50, 10)"
posterior,-50,2.876314203173692e-10,"N(-50, 10)"
posterior,-49,7.553609440007671e-10,"N(-50, 10)"
posterior,-48,1.934898174942045e-9,"N(-50, 10)"
posterior,-47,4.834450225921193e-9,"N(-50, 10)"
posterior,-46,1.1782066254288433e-8,"N(-50, 10)"
posterior,-45,2.8007943202813652e-8,"N(-50, 10)"
posterior,-44,6.494210516775454e-8,"N(-50, 10)"
posterior,-43,1.4687804975358416e-7,"N(-50, 10)"
posterior,-42,3.2402074866761377e-7,"N(-50, 10)"
posterior,-41,6.972268993691121e-7,"N(-50, 10)"
posterior,-40,1.4633925376937983e-6,"N(-50, 10)"
posterior,-39,2.995938729230422e-6,"N(-50, 10)"
posterior,-38,5.982606073046939e-6,"N(-50, 10)"
posterior,-37,1.1652880072614005e-5,"N(-50, 10)"
posterior,-36,2.2139180208364062e-5,"N(-50, 10)"
posterior,-35,4.1027512167027314e-5,"N(-50, 10)"
posterior,-34,7.416076816924246e-5,"N(-50, 10)"
posterior,-33,1.3075510249476742e-4,"N(-50, 10)"
posterior,-32,2.2486841585529858e-4,"N(-50, 10)"
posterior,-31,3.772104055242352e-4,"N(-50, 10)"
posterior,-30,6.171976411847971e-4,"N(-50, 10)"
posterior,-29,9.850317744155646e-4,"N(-50, 10)"
posterior,-28,0.0015334217226979803,"N(-50, 10)"
posterior,-27,0.0023284041878988944,"N(-50, 10)"
posterior,-26,0.0034485817164574685,"N(-50, 10)"
posterior,-25,0.0049820497504738295,"N(-50, 10)"
posterior,-24,0.007020385941946623,"N(-50, 10)"
posterior,-23,0.009649377672474,"N(-50, 10)"
posterior,-22,0.01293668522049105,"N(-50, 10)"
posterior,-21,0.01691734110344908,"N(-50, 10)"
posterior,-20,0.021578765243345413,"N(-50, 10)"
posterior,-19,0.026847661512291007,"N(-50, 10)"
posterior,-18,0.03258154888190169,"N(-50, 10)"
posterior,-17,0.03856757900488801,"N(-50, 10)"
posterior,-16,0.0445305868511846,"N(-50, 10)"
posterior,-15,0.050151029010752225,"N(-50, 10)"
posterior,-14,0.055091762598726494,"N(-50, 10)"
posterior,-13,0.05903082806733906,"N(-50, 10)"
posterior,-12,0.06169592395665516,"N(-50, 10)"
posterior,-11,0.06289548333157155,"N(-50, 10)"
posterior,-10,0.06254143391562042,"N(-50, 10)"
posterior,-9,0.06065988725802018,"N(-50, 10)"
posterior,-8,0.05738795544080026,"N(-50, 10)"
posterior,-7,0.05295723420688783,"N(-50, 10)"
posterior,-6,0.047666715427803284,"N(-50, 10)"
posterior,-5,0.04184952643968802,"N(-50, 10)"
posterior,-4,0.03583861832116779,"N(-50, 10)"
posterior,-3,0.02993624725898634,"N(-50, 10)"
posterior,-2,0.02439095727914413,"N(-50, 10)"
posterior,-1,0.01938410363053044,"N(-50, 10)"
posterior,0,0.015026159326323918,"N(-50, 10)"
posterior,1,0.01136149927510839,"N(-50, 10)"
posterior,2,0.0083793183354866,"N(-50, 10)"
posterior,3,0.006027915056039254,"N(-50, 10)"
posterior,4,0.004229713454072461,"N(-50, 10)"
posterior,5,0.0028949439443068086,"N(-50, 10)"
posterior,6,0.0019326568927126512,"N(-50, 10)"
posterior,7,0.0012585044347715691,"N(-50, 10)"
posterior,8,7.993557985518769e-4,"N(-50, 10)"
posterior,9,4.952345073946411e-4,"N(-50, 10)"
posterior,10,2.9927266834838017e-4,"N(-50, 10)"
posterior,11,1.764040706759975e-4,"N(-50, 10)"
posterior,12,1.0142278656410524e-4,"N(-50, 10)"
posterior,13,5.687846448508688e-5,"N(-50, 10)"
posterior,14,3.11132642534133e-5,"N(-50, 10)"
posterior,15,1.6600787133371124e-5,"N(-50, 10)"
posterior,16,8.63967036960614e-6,"N(-50, 10)"
posterior,17,4.385822533402257e-6,"N(-50, 10)"
posterior,18,2.1716524641986197e-6,"N(-50, 10)"
posterior,19,1.0488538694166213e-6,"N(-50, 10)"
posterior,20,4.941115815580186e-7,"N(-50, 10)"
posterior,21,2.270494589780158e-7,"N(-50, 10)"
posterior,22,1.0176567050282955e-7,"N(-50, 10)"
posterior,23,4.4490523352144996e-8,"N(-50, 10)"
posterior,24,1.8972262272200483e-8,"N(-50, 10)"
posterior,25,7.891437368541866e-9,"N(-50, 10)"
posterior,26,3.2016842344048746e-9,"N(-50, 10)"
posterior,27,1.2670281679865285e-9,"N(-50, 10)"
posterior,28,4.890794686357357e-10,"N(-50, 10)"
posterior,29,1.841441737375416e-10,"N(-50, 10)"
posterior,30,6.762728032803225e-11,"N(-50, 10)"
posterior,31,2.4225416437994345e-11,"N(-50, 10)"
posterior,32,8.464590827968692e-12,"N(-50, 10)"
posterior,33,2.8848688657789776e-12,"N(-50, 10)"
posterior,34,9.590286314050707e-13,"N(-50, 10)"
posterior,35,3.1097283898500726e-13,"N(-50, 10)"
posterior,36,9.835551869673632e-14,"N(-50, 10)"
posterior,37,3.034313132635731e-14,"N(-50, 10)"
posterior,38,9.130770973298895e-15,"N(-50, 10)"
posterior,39,2.6800314558824044e-15,"N(-50, 10)"
posterior,40,7.672867921438468e-16,"N(-50, 10)"
posterior,41,2.1426978930813913e-16,"N(-50, 10)"
posterior,42,5.83646051553781e-17,"N(-50, 10)"
posterior,43,1.550684872326177e-17,"N(-50, 10)"
posterior,44,4.018675485395382e-18,"N(-50, 10)"
posterior,45,1.0158456241965239e-18,"N(-50, 10)"
posterior,46,2.5047124810576004e-19,"N(-50, 10)"
posterior,47,6.023840092750308e-20,"N(-50, 10)"
posterior,48,1.4131048227609774e-20,"N(-50, 10)"
posterior,49,3.2334095122405393e-21,"N(-50, 10)"
posterior,50,7.216596672619368e-22,"N(-50, 10)"
posterior,51,1.5710483285423933e-22,"N(-50, 10)"
posterior,52,3.3360461149345206e-23,"N(-50, 10)"
posterior,53,6.909711819841862e-24,"N(-50, 10)"
posterior,54,1.3959607691111552e-24,"N(-50, 10)"
posterior,55,2.7508814903046268e-25,"N(-50, 10)"
posterior,56,5.287567663043547e-26,"N(-50, 10)"
posterior,57,9.913462859233869e-27,"N(-50, 10)"
posterior,58,1.8129265904774024e-27,"N(-50, 10)"
posterior,59,3.233854255154465e-28,"N(-50, 10)"
posterior,60,5.626600186746394e-29,"N(-50, 10)"
posterior,61,9.548981647466349e-30,"N(-50, 10)"
posterior,62,1.5807145473712372e-30,"N(-50, 10)"
posterior,63,2.552320629477633e-31,"N(-50, 10)"
posterior,64,4.0197810678186813e-32,"N(-50, 10)"
posterior,65,6.175255899655732e-33,"N(-50, 10)"
posterior,66,9.253220411865698e-34,"N(-50, 10)"
posterior,67,1.3524345104119202e-34,"N(-50, 10)"
posterior,68,1.9280796478640616e-35,"N(-50, 10)"
posterior,69,2.681137491737211e-36,"N(-50, 10)"
posterior,70,3.6366255868171095e-37,"N(-50, 10)"
posterior,71,4.811311589536991e-38,"N(-50, 10)"
posterior,72,6.208887146702887e-39,"N(-50, 10)"
posterior,73,7.815368099383002e-40,"N(-50, 10)"
posterior,74,9.595563829243533e-41,"N(-50, 10)"
posterior,75,1.1491506012712982e-41,"N(-50, 10)"
posterior,76,1.3423593361718165e-42,"N(-50, 10)"
posterior,77,1.529487795351304e-43,"N(-50, 10)"
posterior,78,1.699842303219028e-44,"N(-50, 10)"
posterior,79,1.842708501581698e-45,"N(-50, 10)"
posterior,80,1.9484534517586573e-46,"N(-50, 10)"
posterior,81,2.0095962870113573e-47,"N(-50, 10)"
posterior,82,2.02168269357798e-48,"N(-50, 10)"
posterior,83,1.9838213333631395e-49,"N(-50, 10)"
posterior,84,1.8987925022927732e-50,"N(-50, 10)"
posterior,85,1.7727106311793702e-51,"N(-50, 10)"
posterior,86,1.614297519380113e-52,"N(-50, 10)"
posterior,87,1.433886245108098e-53,"N(-50, 10)"
posterior,88,1.2423135070017915e-54,"N(-50, 10)"
posterior,89,1.0498641466377764e-55,"N(-50, 10)"
posterior,90,8.654069750724407e-57,"N(-50, 10)"
posterior,91,6.958138467225352e-58,"N(-50, 10)"
posterior,92,5.456964541629564e-59,"N(-50, 10)"
posterior,93,4.174405036950759e-60,"N(-50, 10)"
posterior,94,3.1147516808358224e-61,"N(-50, 10)"
posterior,95,2.2669276573260014e-62,"N(-50, 10)"
posterior,96,1.6093010044508915e-63,"N(-50, 10)"
posterior,97,1.1143517328915545e-64,"N(-50, 10)"
posterior,98,7.526493523953067e-66,"N(-50, 10)"
posterior,99,4.958479030368794e-67,"N(-50, 10)"
posterior,100,3.18632197439507e-68,"N(-50, 10)"
prior,-100,1.4867195147342977e-7,"N(-50, 10)"
prior,-99,2.438960745893352e-7,"N(-50, 10)"
prior,-98,3.9612990910320755e-7,"N(-50, 10)"
prior,-97,6.36982517886709e-7,"N(-50, 10)"
prior,-96,1.0140852065486758e-6,"N(-50, 10)"
prior,-95,1.5983741106905475e-6,"N(-50, 10)"
prior,-94,2.4942471290053536e-6,"N(-50, 10)"
prior,-93,3.853519674208713e-6,"N(-50, 10)"
prior,-92,5.894306775653986e-6,"N(-50, 10)"
prior,-91,8.926165717713293e-6,"N(-50, 10)"
prior,-90,1.3383022576488537e-5,"N(-50, 10)"
prior,-89,1.9865547139277272e-5,"N(-50, 10)"
prior,-88,2.9194692579146026e-5,"N(-50, 10)"
prior,-87,4.247802705507514e-5,"N(-50, 10)"
prior,-86,6.119019301137719e-5,"N(-50, 10)"
prior,-85,8.726826950457601e-5,"N(-50, 10)"
prior,-84,1.2322191684730198e-4,"N(-50, 10)"
prior,-83,1.7225689390536813e-4,"N(-50, 10)"
prior,-82,2.3840882014648405e-4,"N(-50, 10)"
prior,-81,3.266819056199918e-4,"N(-50, 10)"
prior,-80,4.4318484119380076e-4,"N(-50, 10)"
prior,-79,5.952532419775853e-4,"N(-50, 10)"
prior,-78,7.915451582979968e-4,"N(-50, 10)"
prior,-77,0.0010420934814422591,"N(-50, 10)"
prior,-76,0.0013582969233685612,"N(-50, 10)"
prior,-75,0.001752830049356854,"N(-50, 10)"
prior,-74,0.0022394530294842898,"N(-50, 10)"
prior,-73,0.0028327037741601186,"N(-50, 10)"
prior,-72,0.0035474592846231425,"N(-50, 10)"
prior,-71,0.004398359598042719,"N(-50, 10)"
prior,-70,0.005399096651318806,"N(-50, 10)"
prior,-69,0.0065615814774676595,"N(-50, 10)"
prior,-68,0.007895015830089416,"N(-50, 10)"
prior,-67,0.009404907737688695,"N(-50, 10)"
prior,-66,0.011092083467945555,"N(-50, 10)"
prior,-65,0.012951759566589175,"N(-50, 10)"
prior,-64,0.014972746563574488,"N(-50, 10)"
prior,-63,0.017136859204780735,"N(-50, 10)"
prior,-62,0.019418605498321296,"N(-50, 10)"
prior,-61,0.021785217703255054,"N(-50, 10)"
prior,-60,0.024197072451914336,"N(-50, 10)"
prior,-59,0.02660852498987548,"N(-50, 10)"
prior,-58,0.028969155276148274,"N(-50, 10)"
prior,-57,0.03122539333667613,"N(-50, 10)"
prior,-56,0.03332246028917997,"N(-50, 10)"
prior,-55,0.03520653267642995,"N(-50, 10)"
prior,-54,0.03682701403033233,"N(-50, 10)"
prior,-53,0.038138781546052415,"N(-50, 10)"
prior,-52,0.03910426939754559,"N(-50, 10)"
prior,-51,0.03969525474770118,"N(-50, 10)"
prior,-50,0.03989422804014327,"N(-50, 10)"
prior,-49,0.03969525474770118,"N(-50, 10)"
prior,-48,0.03910426939754559,"N(-50, 10)"
prior,-47,0.038138781546052415,"N(-50, 10)"
prior,-46,0.03682701403033233,"N(-50, 10)"
prior,-45,0.03520653267642995,"N(-50, 10)"
prior,-44,0.03332246028917997,"N(-50, 10)"
prior,-43,0.03122539333667613,"N(-50, 10)"
prior,-42,0.028969155276148274,"N(-50, 10)"
prior,-41,0.02660852498987548,"N(-50, 10)"
prior,-40,0.024197072451914336,"N(-50, 10)"
prior,-39,0.021785217703255054,"N(-50, 10)"
prior,-38,0.019418605498321296,"N(-50, 10)"
prior,-37,0.017136859204780735,"N(-50, 10)"
prior,-36,0.014972746563574488,"N(-50, 10)"
prior,-35,0.012951759566589175,"N(-50, 10)"
prior,-34,0.011092083467945555,"N(-50, 10)"
prior,-33,0.009404907737688695,"N(-50, 10)"
prior,-32,0.007895015830089416,"N(-50, 10)"
prior,-31,0.0065615814774676595,"N(-50, 10)"
prior,-30,0.005399096651318806,"N(-50, 10)"
prior,-29,0.004398359598042719,"N(-50, 10)"
prior,-28,0.0035474592846231425,"N(-50, 10)"
prior,-27,0.0028327037741601186,"N(-50, 10)"
prior,-26,0.0022394530294842898,"N(-50, 10)"
prior,-25,0.001752830049356854,"N(-50, 10)"
prior,-24,0.0013582969233685612,"N(-50, 10)"
prior,-23,0.0010420934814422591,"N(-50, 10)"
prior,-22,7.915451582979968e-4,"N(-50, 10)"
prior,-21,5.952532419775853e-4,"N(-50, 10)"
prior,-20,4.4318484119380076e-4,"N(-50, 10)"
prior,-19,3.266819056199918e-4,"N(-50, 10)"
prior,-18,2.3840882014648405e-4,"N(-50, 10)"
prior,-17,1.7225689390536813e-4,"N(-50, 10)"
prior,-16,1.2322191684730198e-4,"N(-50, 10)"
prior,-15,8.726826950457601e-5,"N(-50, 10)"
prior,-14,6.119019301137719e-5,"N(-50, 10)"
prior,-13,4.247802705507514e-5,"N(-50, 10)"
prior,-12,2.9194692579146026e-5,"N(-50, 10)"
prior,-11,1.9865547139277272e-5,"N(-50, 10)"
prior,-10,1.3383022576488537e-5,"N(-50, 10)"
prior,-9,8.926165717713293e-6,"N(-50, 10)"
prior,-8,5.894306775653986e-6,"N(-50, 10)"
prior,-7,3.853519674208713e-6,"N(-50, 10)"
prior,-6,2.4942471290053536e-6,"N(-50, 10)"
prior,-5,1.5983741106905475e-6,"N(-50, 10)"
prior,-4,1.0140852065486758e-6,"N(-50, 10)"
prior,-3,6.36982517886709e-7,"N(-50, 10)"
prior,-2,3.9612990910320755e-7,"N(-50, 10)"
prior,-1,2.438960745893352e-7,"N(-50, 10)"
prior,0,1.4867195147342977e-7,"N(-50, 10)"
prior,1,8.972435162383345e-8,"N(-50, 10)"
prior,2,5.361035344697616e-8,"N(-50, 10)"
prior,3,3.1713492167159774e-8,"N(-50, 10)"
prior,4,1.8573618445552895e-8,"N(-50, 10)"
prior,5,1.0769760042543275e-8,"N(-50, 10)"
prior,6,6.182620500165856e-9,"N(-50, 10)"
prior,7,3.513955094820434e-9,"N(-50, 10)"
prior,8,1.9773196406244697e-9,"N(-50, 10)"
prior,9,1.1015763624682298e-9,"N(-50, 10)"
prior,10,6.075882849823286e-10,"N(-50, 10)"
prior,11,3.317884243547301e-10,"N(-50, 10)"
prior,12,1.793783907964082e-10,"N(-50, 10)"
prior,13,9.601433370312335e-11,"N(-50, 10)"
prior,14,5.088140281645047e-11,"N(-50, 10)"
prior,15,2.669556614762852e-11,"N(-50, 10)"
prior,16,1.386679994165317e-11,"N(-50, 10)"
prior,17,7.131328123996068e-12,"N(-50, 10)"
prior,18,3.6309615017917954e-12,"N(-50, 10)"
prior,19,1.830332217015573e-12,"N(-50, 10)"
prior,20,9.134720408364594e-13,"N(-50, 10)"
prior,21,4.513543677205521e-13,"N(-50, 10)"
prior,22,2.20798996313714e-13,"N(-50, 10)"
prior,23,1.0693837871541648e-13,"N(-50, 10)"
prior,24,5.1277536367966617e-14,"N(-50, 10)"
prior,25,2.4343205330290095e-14,"N(-50, 10)"
prior,26,1.144156490180139e-14,"N(-50, 10)"
prior,27,5.324148372252952e-15,"N(-50, 10)"
prior,28,2.452855285696432e-15,"N(-50, 10)"
prior,29,1.1187956214351805e-15,"N(-50, 10)"
prior,30,5.052271083536893e-16,"N(-50, 10)"
prior,31,2.258809403154309e-16,"N(-50, 10)"
prior,32,9.998378748497213e-17,"N(-50, 10)"
prior,33,4.381639435509333e-17,"N(-50, 10)"
prior,34,1.90108153790796e-17,"N(-50, 10)"
prior,35,8.16623563166955e-18,"N(-50, 10)"
prior,36,3.4729627485662076e-18,"N(-50, 10)"
prior,37,1.462296357500655e-18,"N(-50, 10)"
prior,38,6.095758129562415e-19,"N(-50, 10)"
prior,39,2.515805776951406e-19,"N(-50, 10)"
prior,40,1.0279773571668915e-19,"N(-50, 10)"
prior,41,4.158598979115148e-20,"N(-50, 10)"
prior,42,1.6655880323799286e-20,"N(-50, 10)"
prior,43,6.604579860739295e-21,"N(-50, 10)"
prior,44,2.5928647011003792e-21,"N(-50, 10)"
prior,45,1.007793539430001e-21,"N(-50, 10)"
prior,46,3.8781119317469674e-22,"N(-50, 10)"
prior,47,1.4774954927042668e-22,"N(-50, 10)"
prior,48,5.573000022720708e-23,"N(-50, 10)"
prior,49,2.081176820202822e-23,"N(-50, 10)"
prior,50,7.69459862670642e-24,"N(-50, 10)"
prior,51,2.81656654427624e-24,"N(-50, 10)"
prior,52,1.0207305594306135e-24,"N(-50, 10)"
prior,53,3.6623451685553835e-25,"N(-50, 10)"
prior,54,1.3009616199239152e-25,"N(-50, 10)"
prior,55,4.575375590520805e-26,"N(-50, 10)"
prior,56,1.593111132700972e-26,"N(-50, 10)"
prior,57,5.491897831817845e-27,"N(-50, 10)"
prior,58,1.8743724023417954e-27,"N(-50, 10)"
prior,59,6.333537821830588e-28,"N(-50, 10)"
prior,60,2.1188192535093533e-28,"N(-50, 10)"
prior,61,7.017759942661313e-29,"N(-50, 10)"
prior,62,2.3012307088481546e-29,"N(-50, 10)"
prior,63,7.471002275883456e-30,"N(-50, 10)"
prior,64,2.4013454000085354e-30,"N(-50, 10)"
prior,65,7.641655411587203e-31,"N(-50, 10)"
prior,66,2.4075611318393134e-31,"N(-50, 10)"
prior,67,7.509728772496539e-32,"N(-50, 10)"
prior,68,2.319146777256108e-32,"N(-50, 10)"
prior,69,7.090702668428079e-33,"N(-50, 10)"
prior,70,2.1463837356630603e-33,"N(-50, 10)"
prior,71,6.432540334635765e-34,"N(-50, 10)"
prior,72,1.908599134636809e-34,"N(-50, 10)"
prior,73,5.60665692630384e-35,"N(-50, 10)"
prior,74,1.6306107348396535e-35,"N(-50, 10)"
prior,75,4.695195357975146e-36,"N(-50, 10)"
prior,76,1.3384867992542876e-36,"N(-50, 10)"
prior,77,3.7777357211491385e-37,"N(-50, 10)"
prior,78,1.055616350245281e-37,"N(-50, 10)"
prior,79,2.92036879386812e-38,"N(-50, 10)"
prior,80,7.998827757006811e-39,"N(-50, 10)"
prior,81,2.1690624002606566e-39,"N(-50, 10)"
prior,82,5.823375599736567e-40,"N(-50, 10)"
prior,83,1.5478704662962029e-40,"N(-50, 10)"
prior,84,4.07334767752783e-41,"N(-50, 10)"
prior,85,1.0612688139152162e-41,"N(-50, 10)"
prior,86,2.737514192355293e-42,"N(-50, 10)"
prior,87,6.991082249706548e-43,"N(-50, 10)"
prior,88,1.7676224102535068e-43,"N(-50, 10)"
prior,89,4.4247795833161624e-44,"N(-50, 10)"
prior,90,1.0966065593889712e-44,"N(-50, 10)"
prior,91,2.690711235642444e-45,"N(-50, 10)"
prior,92,6.536426775318679e-46,"N(-50, 10)"
prior,93,1.572065958605723e-46,"N(-50, 10)"
prior,94,3.743330579885016e-47,"N(-50, 10)"
prior,95,8.824754974594824e-48,"N(-50, 10)"
prior,96,2.0597010224089383e-48,"N(-50, 10)"
prior,97,4.759515753020634e-49,"N(-50, 10)"
prior,98,1.0888759553277212e-49,"N(-50, 10)"
prior,99,2.4663295258805615e-50,"N(-50, 10)"
prior,100,5.530709549844416e-51,"N(-50, 10)"
posterior,-100,3.2403287480368583e-41,"N(-50, 50)"
posterior,-99,1.5696630383032552e-40,"N(-50, 50)"
posterior,-98,7.498530753073254e-40,"N(-50, 50)"
posterior,-97,3.5326312726058843e-39,"N(-50, 50)"
posterior,-96,1.6412427800595605e-38,"N(-50, 50)"
posterior,-95,7.519686502962099e-38,"N(-50, 50)"
posterior,-94,3.397653048890058e-37,"N(-50, 50)"
posterior,-93,1.5139471323111363e-36,"N(-50, 50)"
posterior,-92,6.652651564068488e-36,"N(-50, 50)"
posterior,-91,2.8829109835973593e-35,"N(-50, 50)"
posterior,-90,1.23202657302316e-34,"N(-50, 50)"
posterior,-89,5.1923182601017045e-34,"N(-50, 50)"
posterior,-88,2.158017295259487e-33,"N(-50, 50)"
posterior,-87,8.845062879805194e-33,"N(-50, 50)"
posterior,-86,3.575191552519559e-32,"N(-50, 50)"
posterior,-85,1.4251155979388063e-31,"N(-50, 50)"
posterior,-84,5.602130980157327e-31,"N(-50, 50)"
posterior,-83,2.1717449026915864e-30,"N(-50, 50)"
posterior,-82,8.302650377071525e-30,"N(-50, 50)"
posterior,-81,3.1302359636942764e-29,"N(-50, 50)"
posterior,-80,1.1638306503827756e-28,"N(-50, 50)"
posterior,-79,4.267316857116328e-28,"N(-50, 50)"
posterior,-78,1.5430229277884254e-27,"N(-50, 50)"
posterior,-77,5.502274519460949e-27,"N(-50, 50)"
posterior,-76,1.934926696428464e-26,"N(-50, 50)"
posterior,-75,6.710257189947285e-26,"N(-50, 50)"
posterior,-74,2.2949128758792023e-25,"N(-50, 50)"
posterior,-73,7.74008315129001e-25,"N(-50, 50)"
posterior,-72,2.5744083604654317e-24,"N(-50, 50)"
posterior,-71,8.444260744362862e-24,"N(-50, 50)"
posterior,-70,2.7314812282732684e-23,"N(-50, 50)"
posterior,-69,8.713390793841417e-23,"N(-50, 50)"
posterior,-68,2.7411231780121223e-22,"N(-50, 50)"
posterior,-67,8.503981337676655e-22,"N(-50, 50)"
posterior,-66,2.6017671868877262e-21,"N(-50, 50)"
posterior,-65,7.849951128426353e-21,"N(-50, 50)"
posterior,-64,2.3357043035682957e-20,"N(-50, 50)"
posterior,-63,6.853637908536987e-20,"N(-50, 50)"
posterior,-62,1.9832471474790208e-19,"N(-50, 50)"
posterior,-61,5.659589181051371e-19,"N(-50, 50)"
posterior,-60,1.5927417501197187e-18,"N(-50, 50)"
posterior,-59,4.420365777536756e-18,"N(-50, 50)"
posterior,-58,1.2098274631048566e-17,"N(-50, 50)"
posterior,-57,3.265435100752606e-17,"N(-50, 50)"
posterior,-56,8.691826764289098e-17,"N(-50, 50)"
posterior,-55,2.2815681948144606e-16,"N(-50, 50)"
posterior,-54,5.906201145849058e-16,"N(-50, 50)"
posterior,-53,1.5077710489557892e-15,"N(-50, 50)"
posterior,-52,3.795901669418707e-15,"N(-50, 50)"
posterior,-51,9.42425209038504e-15,"N(-50, 50)"
posterior,-50,2.307444280274567e-14,"N(-50, 50)"
posterior,-49,5.5714461553299284e-14,"N(-50, 50)"
posterior,-48,1.3266520728780543e-13,"N(-50, 50)"
posterior,-47,3.1152903465960176e-13,"N(-50, 50)"
posterior,-46,7.21427022875108e-13,"N(-50, 50)"
posterior,-45,1.647550250752588e-12,"N(-50, 50)"
posterior,-44,3.710541731963698e-12,"N(-50, 50)"
posterior,-43,8.241160236053345e-12,"N(-50, 50)"
posterior,-42,1.8050605864956383e-11,"N(-50, 50)"
posterior,-41,3.898949370718526e-11,"N(-50, 50)"
posterior,-40,8.305309001691803e-11,"N(-50, 50)"
posterior,-39,1.7446824067561547e-10,"N(-50, 50)"
posterior,-38,3.6143429234094667e-10,"N(-50, 50)"
posterior,-37,7.384051486475342e-10,"N(-50, 50)"
posterior,-36,1.487690069956842e-9,"N(-50, 50)"
posterior,-35,2.9558514162699593e-9,"N(-50, 50)"
posterior,-34,5.79168751084596e-9,"N(-50, 50)"
posterior,-33,1.1191286938711806e-8,"N(-50, 50)"
posterior,-32,2.1325897991525074e-8,"N(-50, 50)"
posterior,-31,4.0076243916792234e-8,"N(-50, 50)"
posterior,-30,7.427096761673912e-8,"N(-50, 50)"
posterior,-29,1.3573865451128522e-7,"N(-50, 50)"
posterior,-28,2.4464727633745033e-7,"N(-50, 50)"
posterior,-27,4.348401304658937e-7,"N(-50, 50)"
posterior,-26,7.6220402313354e-7,"N(-50, 50)"
posterior,-25,1.317544351077259e-6,"N(-50, 50)"
posterior,-24,2.246009748911225e-6,"N(-50, 50)"
posterior,-23,3.775812482174222e-6,"N(-50, 50)"
posterior,-22,6.2598162593018575e-6,"N(-50, 50)"
posterior,-21,1.0234464900847225e-5,"N(-50, 50)"
posterior,-20,1.650141106826395e-5,"N(-50, 50)"
posterior,-19,2.6237920545251005e-5,"N(-50, 50)"
posterior,-18,4.114244802082262e-5,"N(-50, 50)"
posterior,-17,6.362140164224415e-5,"N(-50, 50)"
posterior,-16,9.702166506933758e-5,"N(-50, 50)"
posterior,-15,1.4591051879117773e-4,"N(-50, 50)"
posterior,-14,2.163998058181556e-4,"N(-50, 50)"
posterior,-13,3.165042302610085e-4,"N(-50, 50)"
posterior,-12,4.5651448114245887e-4,"N(-50, 50)"
posterior,-11,6.493546949880853e-4,"N(-50, 50)"
posterior,-10,9.108813258610898e-4,"N(-50, 50)"
posterior,-9,0.0012600680488823472,"N(-50, 50)"
posterior,-8,0.001719010729503842,"N(-50, 50)"
posterior,-7,0.002312680095298112,"N(-50, 50)"
posterior,-6,0.0030683501954542683,"N(-50, 50)"
posterior,-5,0.004014640617511374,"N(-50, 50)"
posterior,-4,0.005180131811169541,"N(-50, 50)"
posterior,-3,0.006591546716611441,"N(-50, 50)"
posterior,-2,0.008271537542673974,"N(-50, 50)"
posterior,-1,0.0102361712558867,"N(-50, 50)"
posterior,0,0.012492266148818616,"N(-50, 50)"
posterior,1,0.015034787721062797,"N(-50, 50)"
posterior,2,0.017844556554079526,"N(-50, 50)"
posterior,3,0.02088654502522075,"N(-50, 50)"
posterior,4,0.024109035709631566,"N(-50, 50)"
posterior,5,0.027443876800875,"N(-50, 50)"
posterior,6,0.030807997404479575,"N(-50, 50)"
posterior,7,0.03410624159807046,"N(-50, 50)"
posterior,8,0.03723545339746275,"N(-50, 50)"
posterior,9,0.04008960856304684,"N(-50, 50)"
posterior,10,0.04256566006136862,"N(-50, 50)"
posterior,11,0.04456965948142088,"N(-50, 50)"
posterior,12,0.04602265264687805,"N(-50, 50)"
posterior,13,0.04686583560975239,"N(-50, 50)"
